"Female_1","Female_2","Female_3","Male_1","Male_2","Male_3","ENSEMBL_ID","MGI_symbol","Description"
41,14,44,38,38,26,"ENSMUSG00000113031","Gm34552","predicted gene, 34552 [Source:MGI Symbol;Acc:MGI:5593711]"
17,9,11,7,6,2,"ENSMUSG00000113035","5830428M24Rik","RIKEN cDNA 5830428M24 gene [Source:MGI Symbol;Acc:MGI:1923312]"
28,29,34,48,37,47,"ENSMUSG00000113036","Gm47021","predicted gene, 47021 [Source:MGI Symbol;Acc:MGI:6095708]"
80,45,76,100,219,122,"ENSMUSG00000113041","Gm48302","predicted gene, 48302 [Source:MGI Symbol;Acc:MGI:6097746]"
89,42,79,83,80,113,"ENSMUSG00000113047","Gm47469","predicted gene, 47469 [Source:MGI Symbol;Acc:MGI:6096437]"
7,5,13,8,9,10,"ENSMUSG00000113052","Gm31513","predicted gene, 31513 [Source:MGI Symbol;Acc:MGI:5590672]"
17,15,17,10,13,3,"ENSMUSG00000113059","Gm46344","predicted gene, 46344 [Source:MGI Symbol;Acc:MGI:5825981]"
331,294,260,231,150,164,"ENSMUSG00000113061","Rps18-ps5","ribosomal protein S18, pseudogene 5 [Source:MGI Symbol;Acc:MGI:3649931]"
34,38,50,46,123,33,"ENSMUSG00000113076","Gm47088","predicted gene, 47088 [Source:MGI Symbol;Acc:MGI:6095816]"
7,13,8,16,19,13,"ENSMUSG00000113100","Gm48754","predicted gene, 48754 [Source:MGI Symbol;Acc:MGI:6098432]"
12,8,7,22,15,34,"ENSMUSG00000113101","Gm33424","predicted gene, 33424 [Source:MGI Symbol;Acc:MGI:5592583]"
7,1,6,4,10,19,"ENSMUSG00000113102","A930040O22Rik","RIKEN cDNA A930040O22 gene [Source:MGI Symbol;Acc:MGI:1925223]"
40,37,26,36,16,16,"ENSMUSG00000113113","Gm2614","predicted gene 2614 [Source:MGI Symbol;Acc:MGI:3780782]"
7,14,10,10,16,8,"ENSMUSG00000113121","Gm35161","predicted gene, 35161 [Source:MGI Symbol;Acc:MGI:5594320]"
2,2,3,6,10,11,"ENSMUSG00000113126","Gm47588","predicted gene, 47588 [Source:MGI Symbol;Acc:MGI:6096631]"
47,35,41,27,20,25,"ENSMUSG00000113151","Gm48690","predicted gene, 48690 [Source:MGI Symbol;Acc:MGI:6098319]"
112,69,72,84,62,69,"ENSMUSG00000113165","Gm47863","predicted gene, 47863 [Source:MGI Symbol;Acc:MGI:6097080]"
20,19,22,14,11,10,"ENSMUSG00000113168","Gm7614","predicted gene 7614 [Source:MGI Symbol;Acc:MGI:3647732]"
65,59,76,115,79,72,"ENSMUSG00000113170","Gm36839","predicted gene, 36839 [Source:MGI Symbol;Acc:MGI:5595998]"
18,14,16,24,14,14,"ENSMUSG00000113188","Gm35638","predicted gene, 35638 [Source:MGI Symbol;Acc:MGI:5594797]"
3,0,6,13,4,27,"ENSMUSG00000113195","Gm48586","predicted gene, 48586 [Source:MGI Symbol;Acc:MGI:6098157]"
5,5,14,12,10,13,"ENSMUSG00000113196","D230049E03Rik","RIKEN cDNA D230049E03 gene [Source:MGI Symbol;Acc:MGI:2443283]"
31,38,32,30,30,29,"ENSMUSG00000113198","Gm6988","predicted gene 6988 [Source:MGI Symbol;Acc:MGI:3647486]"
352,201,273,464,395,317,"ENSMUSG00000113204","Gm46430","predicted gene, 46430 [Source:MGI Symbol;Acc:MGI:5826067]"
7,10,9,17,33,10,"ENSMUSG00000113209","1700081N11Rik","RIKEN cDNA 1700081N11 gene [Source:MGI Symbol;Acc:MGI:1920778]"
8,13,13,4,3,5,"ENSMUSG00000113240","Gm48338","predicted gene, 48338 [Source:MGI Symbol;Acc:MGI:6097799]"
24,18,14,20,20,21,"ENSMUSG00000113242","Gm48016","predicted gene, 48016 [Source:MGI Symbol;Acc:MGI:6097325]"
21,10,9,6,11,56,"ENSMUSG00000113250","Gm48585","predicted gene, 48585 [Source:MGI Symbol;Acc:MGI:6098155]"
144,112,98,153,146,101,"ENSMUSG00000113255","Tes3-ps","testis derived transcript 3, pseudogene [Source:MGI Symbol;Acc:MGI:3582925]"
14,17,10,13,17,18,"ENSMUSG00000113258","Gm7446","predicted gene 7446 [Source:MGI Symbol;Acc:MGI:3644947]"
7,8,7,11,10,7,"ENSMUSG00000113263","Gm4811","predicted gene 4811 [Source:MGI Symbol;Acc:MGI:3648985]"
30,22,17,5,12,12,"ENSMUSG00000113275","Tubb2a-ps2","tubulin, beta 2a, pseudogene 2 [Source:MGI Symbol;Acc:MGI:2145100]"
30,17,8,3,5,10,"ENSMUSG00000113302","Gm32219","predicted gene, 32219 [Source:MGI Symbol;Acc:MGI:5591378]"
24,10,7,3,6,12,"ENSMUSG00000113313","Gm32036","predicted gene, 32036 [Source:MGI Symbol;Acc:MGI:5591195]"
423,222,491,544,1163,921,"ENSMUSG00000113326","Gm47586","predicted gene, 47586 [Source:MGI Symbol;Acc:MGI:6096627]"
63,34,55,93,156,165,"ENSMUSG00000113328","Gm47260","predicted gene, 47260 [Source:MGI Symbol;Acc:MGI:6096093]"
11,28,17,46,21,19,"ENSMUSG00000113335","Gm48296","predicted gene, 48296 [Source:MGI Symbol;Acc:MGI:6097737]"
8,4,16,15,23,22,"ENSMUSG00000113341","9430031K09Rik","RIKEN cDNA 9430031K09 gene [Source:MGI Symbol;Acc:MGI:1924503]"
38,70,61,96,113,120,"ENSMUSG00000113361","B930059L03Rik","RIKEN cDNA B930059L03 gene [Source:MGI Symbol;Acc:MGI:2442724]"
15,29,12,10,18,25,"ENSMUSG00000113362","Gm40557","predicted gene, 40557 [Source:MGI Symbol;Acc:MGI:5623442]"
26,27,30,26,16,22,"ENSMUSG00000113368","Gm10054","predicted gene 10054 [Source:MGI Symbol;Acc:MGI:3708564]"
101,108,114,80,61,61,"ENSMUSG00000113389","Gm9512","predicted gene 9512 [Source:MGI Symbol;Acc:MGI:3779922]"
17,16,12,34,24,12,"ENSMUSG00000113403","Gm9315","predicted gene 9315 [Source:MGI Symbol;Acc:MGI:3646775]"
42,13,29,35,67,61,"ENSMUSG00000113423","Gm3791","predicted gene 3791 [Source:MGI Symbol;Acc:MGI:3781964]"
18,12,7,36,28,43,"ENSMUSG00000113424","Gm48161","predicted gene, 48161 [Source:MGI Symbol;Acc:MGI:6097531]"
15,9,16,23,11,11,"ENSMUSG00000113428","Gm7664","predicted gene 7664 [Source:MGI Symbol;Acc:MGI:3645656]"
50,54,39,64,51,36,"ENSMUSG00000113431","Gm6722","predicted gene 6722 [Source:MGI Symbol;Acc:MGI:3648053]"
28,39,56,64,53,38,"ENSMUSG00000113440","Gm46404","predicted gene, 46404 [Source:MGI Symbol;Acc:MGI:5826041]"
38,17,25,40,55,44,"ENSMUSG00000113450","Gm49359","predicted gene, 49359 [Source:MGI Symbol;Acc:MGI:6121568]"
2,1,0,13,11,18,"ENSMUSG00000113479","Gm47796","predicted gene, 47796 [Source:MGI Symbol;Acc:MGI:6096970]"
24,13,12,11,14,11,"ENSMUSG00000113491","Gm19221","predicted gene, 19221 [Source:MGI Symbol;Acc:MGI:5011406]"
24,9,1,16,11,6,"ENSMUSG00000113493","Gm7441","predicted gene 7441 [Source:MGI Symbol;Acc:MGI:3644941]"
7,25,35,12,50,10,"ENSMUSG00000113505","Gm48593","predicted gene, 48593 [Source:MGI Symbol;Acc:MGI:6098166]"
10,11,9,10,8,8,"ENSMUSG00000113521","Gm29787","predicted gene, 29787 [Source:MGI Symbol;Acc:MGI:5588946]"
5,7,8,18,20,10,"ENSMUSG00000113527","Gm48079","predicted gene, 48079 [Source:MGI Symbol;Acc:MGI:6097416]"
11,12,27,25,19,15,"ENSMUSG00000113528","Gm32699","predicted gene, 32699 [Source:MGI Symbol;Acc:MGI:5591858]"
24,24,32,42,38,33,"ENSMUSG00000113529","Gm47484","predicted gene, 47484 [Source:MGI Symbol;Acc:MGI:6096460]"
13,8,6,15,10,17,"ENSMUSG00000113536","Gm49327","predicted gene, 49327 [Source:MGI Symbol;Acc:MGI:6121512]"
2,9,4,15,18,8,"ENSMUSG00000113544","4833405L11Rik","RIKEN cDNA 4833405L11 gene [Source:MGI Symbol;Acc:MGI:1924112]"
323,270,253,281,155,171,"ENSMUSG00000113555","Gm10095","predicted gene 10095 [Source:MGI Symbol;Acc:MGI:3642130]"
120,103,109,146,124,122,"ENSMUSG00000113585","Gm19605","predicted gene, 19605 [Source:MGI Symbol;Acc:MGI:5011790]"
20,17,16,22,17,14,"ENSMUSG00000113600","Gm7868","predicted gene 7868 [Source:MGI Symbol;Acc:MGI:3644628]"
36,28,32,41,42,33,"ENSMUSG00000113606","Gm47441","predicted gene, 47441 [Source:MGI Symbol;Acc:MGI:6096395]"
14,9,5,11,11,2,"ENSMUSG00000113611","Gm47750","predicted gene, 47750 [Source:MGI Symbol;Acc:MGI:6096894]"
25,11,8,1,2,17,"ENSMUSG00000113613","Gm40893","predicted gene, 40893 [Source:MGI Symbol;Acc:MGI:5623778]"
801,905,750,646,387,486,"ENSMUSG00000113625","Gm3379","predicted gene 3379 [Source:MGI Symbol;Acc:MGI:3781557]"
19,58,96,114,113,37,"ENSMUSG00000113626","Gm7240","predicted gene 7240 [Source:MGI Symbol;Acc:MGI:3643235]"
3,4,3,5,18,10,"ENSMUSG00000113634","Gm36756","predicted gene, 36756 [Source:MGI Symbol;Acc:MGI:5595915]"
12,14,6,13,17,10,"ENSMUSG00000113637","Gm7049","predicted gene 7049 [Source:MGI Symbol;Acc:MGI:3646400]"
9,17,17,29,21,28,"ENSMUSG00000113647","Gm47210","predicted gene, 47210 [Source:MGI Symbol;Acc:MGI:6096014]"
29,22,21,21,24,24,"ENSMUSG00000113651","Gm4900","predicted gene 4900 [Source:MGI Symbol;Acc:MGI:3646967]"
13,7,6,12,7,7,"ENSMUSG00000113660","Gm5626","predicted gene 5626 [Source:MGI Symbol;Acc:MGI:3779505]"
23,20,13,25,33,33,"ENSMUSG00000113662","Gm35558","predicted gene, 35558 [Source:MGI Symbol;Acc:MGI:5594717]"
9,8,20,24,29,18,"ENSMUSG00000113665","Gm47603","predicted gene, 47603 [Source:MGI Symbol;Acc:MGI:6096658]"
17,27,20,46,26,25,"ENSMUSG00000113679","Gm10432","predicted gene 10432 [Source:MGI Symbol;Acc:MGI:3642011]"
10,14,10,13,20,15,"ENSMUSG00000113681","Gm45930","predicted gene, 45930 [Source:MGI Symbol;Acc:MGI:5825567]"
39,10,24,26,30,122,"ENSMUSG00000113687","Gm49703","predicted gene, 49703 [Source:MGI Symbol;Acc:MGI:6215164]"
13,12,12,18,12,9,"ENSMUSG00000113690","Gm36501","predicted gene, 36501 [Source:MGI Symbol;Acc:MGI:5595660]"
16,17,23,23,33,14,"ENSMUSG00000113701","B230303A05Rik","RIKEN cDNA B230303A05 gene [Source:MGI Symbol;Acc:MGI:3646895]"
105,127,106,185,139,157,"ENSMUSG00000113722","Snhg10","small nucleolar RNA host gene 10 [Source:MGI Symbol;Acc:MGI:1916684]"
2,0,0,5,10,10,"ENSMUSG00000113737","BB123696","expressed sequence BB123696 [Source:MGI Symbol;Acc:MGI:2145475]"
4,3,10,13,14,7,"ENSMUSG00000113741","Gm48236","predicted gene, 48236 [Source:MGI Symbol;Acc:MGI:6097644]"
13,8,5,10,9,6,"ENSMUSG00000113749","Mrto4-ps1","mRNA turnover 4, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3644169]"
37,38,41,50,42,27,"ENSMUSG00000113750","Gm5628","predicted gene 5628 [Source:MGI Symbol;Acc:MGI:3779506]"
35,14,37,26,44,40,"ENSMUSG00000113752","Gm47817","predicted gene, 47817 [Source:MGI Symbol;Acc:MGI:6097004]"
43,39,23,49,33,33,"ENSMUSG00000113753","Gm5791","predicted gene 5791 [Source:MGI Symbol;Acc:MGI:3648515]"
29,31,26,34,14,14,"ENSMUSG00000113756","Gm18025","predicted gene, 18025 [Source:MGI Symbol;Acc:MGI:5010210]"
13,15,20,23,38,34,"ENSMUSG00000113776","Gm19327","predicted gene, 19327 [Source:MGI Symbol;Acc:MGI:5011512]"
10,32,13,40,49,53,"ENSMUSG00000113780","Gm33195","predicted gene, 33195 [Source:MGI Symbol;Acc:MGI:5592354]"
20,15,8,14,8,21,"ENSMUSG00000113811","Gm47882","predicted gene, 47882 [Source:MGI Symbol;Acc:MGI:6097109]"
10,19,19,19,20,22,"ENSMUSG00000113831","Gm49602","predicted gene, 49602 [Source:MGI Symbol;Acc:MGI:6215013]"
198,132,219,189,299,222,"ENSMUSG00000113836","Gm3325","predicted gene 3325 [Source:MGI Symbol;Acc:MGI:3781503]"
6,5,14,2,6,11,"ENSMUSG00000113842","Gm48138","predicted gene, 48138 [Source:MGI Symbol;Acc:MGI:6097502]"
23,17,23,9,0,13,"ENSMUSG00000113849","Gm47346","predicted gene, 47346 [Source:MGI Symbol;Acc:MGI:6096243]"
11,4,22,8,42,33,"ENSMUSG00000113852","Gm48062","predicted gene, 48062 [Source:MGI Symbol;Acc:MGI:6097387]"
17,8,11,19,31,38,"ENSMUSG00000113853","Gm47583","predicted gene, 47583 [Source:MGI Symbol;Acc:MGI:6096621]"
70,62,44,50,50,28,"ENSMUSG00000113854","Gm2099","predicted gene 2099 [Source:MGI Symbol;Acc:MGI:3780266]"
25,20,23,20,11,11,"ENSMUSG00000113865","Selenok-ps6","selenoprotein K, pseudogene 6 [Source:MGI Symbol;Acc:MGI:5012188]"
10,10,4,2,5,11,"ENSMUSG00000113883","Gm36500","predicted gene, 36500 [Source:MGI Symbol;Acc:MGI:5595659]"
4,6,12,17,19,7,"ENSMUSG00000113892","Gm48605","predicted gene, 48605 [Source:MGI Symbol;Acc:MGI:6098188]"
1252,1582,1183,1399,1035,943,"ENSMUSG00000113902","Ndufb1-ps","NADH:ubiquinone oxidoreductase subunit B1 [Source:MGI Symbol;Acc:MGI:3780865]"
6,1,5,12,12,8,"ENSMUSG00000113905","Gm48872","predicted gene, 48872 [Source:MGI Symbol;Acc:MGI:6098620]"
20,14,25,11,50,30,"ENSMUSG00000113918","Gm6566","predicted gene 6566 [Source:MGI Symbol;Acc:MGI:3647745]"
64,40,37,4,8,23,"ENSMUSG00000113927","5330409N07Rik","RIKEN cDNA 5330409N07 gene [Source:MGI Symbol;Acc:MGI:2442687]"
3,5,15,6,17,9,"ENSMUSG00000113933","Gm34611","predicted gene, 34611 [Source:MGI Symbol;Acc:MGI:5593770]"
119,98,88,227,283,263,"ENSMUSG00000113940","Gm40477","predicted gene, 40477 [Source:MGI Symbol;Acc:MGI:5623362]"
245,181,185,139,119,139,"ENSMUSG00000113948","Rpl17-ps3","ribosomal protein L17, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3642206]"
27,26,31,40,54,55,"ENSMUSG00000113965","A730091E23Rik","RIKEN cDNA A730091E23 gene [Source:MGI Symbol;Acc:MGI:2442493]"
14,7,9,35,25,39,"ENSMUSG00000113995","Gm47648","predicted gene, 47648 [Source:MGI Symbol;Acc:MGI:6096729]"
58,30,29,40,40,31,"ENSMUSG00000113999","Gm47681","predicted gene, 47681 [Source:MGI Symbol;Acc:MGI:6096782]"
94,94,74,82,56,41,"ENSMUSG00000114003","Gm9616","predicted gene 9616 [Source:MGI Symbol;Acc:MGI:3780024]"
14,11,7,11,15,20,"ENSMUSG00000114014","Gm48350","predicted gene, 48350 [Source:MGI Symbol;Acc:MGI:6097814]"
36,30,29,12,6,21,"ENSMUSG00000114018","Gm36495","predicted gene, 36495 [Source:MGI Symbol;Acc:MGI:5595654]"
47,59,36,62,36,34,"ENSMUSG00000114023","Gm6474","predicted gene 6474 [Source:MGI Symbol;Acc:MGI:3648182]"
61,55,81,81,113,83,"ENSMUSG00000114025","Gm49331","predicted gene, 49331 [Source:MGI Symbol;Acc:MGI:6121516]"
17,15,13,12,11,9,"ENSMUSG00000114034","Gm9267","predicted gene 9267 [Source:MGI Symbol;Acc:MGI:3646453]"
51,23,40,3,0,7,"ENSMUSG00000114035","Gm31126","predicted gene, 31126 [Source:MGI Symbol;Acc:MGI:5590285]"
30,17,18,32,19,27,"ENSMUSG00000114036","Gm48228","predicted gene, 48228 [Source:MGI Symbol;Acc:MGI:6097631]"
59,58,35,68,72,78,"ENSMUSG00000114045","Gm34220","predicted gene, 34220 [Source:MGI Symbol;Acc:MGI:5593379]"
12,18,9,17,18,23,"ENSMUSG00000114094","Gm48375","predicted gene, 48375 [Source:MGI Symbol;Acc:MGI:6097851]"
3,7,5,13,16,5,"ENSMUSG00000114102","Gm48048","predicted gene, 48048 [Source:MGI Symbol;Acc:MGI:6097366]"
21,12,39,32,70,48,"ENSMUSG00000114104","Gm47585","predicted gene, 47585 [Source:MGI Symbol;Acc:MGI:6096625]"
690,551,591,734,567,518,"ENSMUSG00000114133","Gm20075","predicted gene, 20075 [Source:MGI Symbol;Acc:MGI:5012260]"
80,42,88,54,88,56,"ENSMUSG00000114147","Gm18939","predicted gene, 18939 [Source:MGI Symbol;Acc:MGI:5011124]"
7,0,7,12,11,9,"ENSMUSG00000114152","Gm5374","predicted gene 5374 [Source:MGI Symbol;Acc:MGI:3779486]"
2,7,7,11,9,12,"ENSMUSG00000114157","Gm47870","predicted gene, 47870 [Source:MGI Symbol;Acc:MGI:6097090]"
3,10,10,7,11,10,"ENSMUSG00000114165","Gm47513","predicted gene, 47513 [Source:MGI Symbol;Acc:MGI:6096505]"
15,8,18,11,27,11,"ENSMUSG00000114169","Gm47075","predicted gene, 47075 [Source:MGI Symbol;Acc:MGI:6095795]"
78,28,80,70,76,61,"ENSMUSG00000114172","Gm36298","predicted gene, 36298 [Source:MGI Symbol;Acc:MGI:5595457]"
37,21,26,40,39,29,"ENSMUSG00000114179","Eif1-ps2","eukaryotic translation initiation factor 1, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3643793]"
370,332,281,252,170,182,"ENSMUSG00000114184","Gm7143","predicted gene 7143 [Source:MGI Symbol;Acc:MGI:3646528]"
15,13,11,7,14,20,"ENSMUSG00000114193","Gm48139","predicted gene, 48139 [Source:MGI Symbol;Acc:MGI:6097504]"
38,43,17,11,6,27,"ENSMUSG00000114203","Gm35279","predicted gene, 35279 [Source:MGI Symbol;Acc:MGI:5594438]"
4,5,4,2,11,11,"ENSMUSG00000114218","Gm47423","predicted gene, 47423 [Source:MGI Symbol;Acc:MGI:6096364]"
19,15,16,16,14,20,"ENSMUSG00000114241","Gm30108","predicted gene, 30108 [Source:MGI Symbol;Acc:MGI:5589267]"
2,4,13,3,10,13,"ENSMUSG00000114243","Gm48163","predicted gene, 48163 [Source:MGI Symbol;Acc:MGI:6097535]"
340,228,204,280,178,252,"ENSMUSG00000114251","Tmed10-ps","transmembrane p24 trafficking protein 10, pseudogene [Source:MGI Symbol;Acc:MGI:3782198]"
12,4,2,1,12,4,"ENSMUSG00000114252","Gm5630","predicted pseudogene 5630 [Source:MGI Symbol;Acc:MGI:3647174]"
23,23,20,24,27,31,"ENSMUSG00000114254","Gm48067","predicted gene, 48067 [Source:MGI Symbol;Acc:MGI:6097396]"
23,14,6,15,3,11,"ENSMUSG00000114255","Gm10734","predicted gene 10734 [Source:MGI Symbol;Acc:MGI:3642559]"
0,0,2,6,11,11,"ENSMUSG00000114267","Gm48600","predicted gene, 48600 [Source:MGI Symbol;Acc:MGI:6098178]"
18,16,11,12,2,7,"ENSMUSG00000114271","Gm32224","predicted gene, 32224 [Source:MGI Symbol;Acc:MGI:5591383]"
45,36,20,29,44,33,"ENSMUSG00000114277","Gm48583","predicted gene, 48583 [Source:MGI Symbol;Acc:MGI:6098152]"
14,9,3,8,10,4,"ENSMUSG00000114280","Gm2791","predicted gene 2791 [Source:MGI Symbol;Acc:MGI:3780959]"
40,26,23,64,65,58,"ENSMUSG00000114282","5330431K02Rik","RIKEN cDNA 5330431K02 gene [Source:MGI Symbol;Acc:MGI:1915439]"
2,5,11,7,7,12,"ENSMUSG00000114285","Gm47773","predicted gene, 47773 [Source:MGI Symbol;Acc:MGI:6096932]"
22,14,20,70,39,83,"ENSMUSG00000114306","Gm3227","predicted gene 3227 [Source:MGI Symbol;Acc:MGI:3781405]"
15,11,8,3,10,10,"ENSMUSG00000114309","Gm48295","predicted gene, 48295 [Source:MGI Symbol;Acc:MGI:6097735]"
6,10,2,12,14,3,"ENSMUSG00000114311","Gm31452","predicted gene, 31452 [Source:MGI Symbol;Acc:MGI:5590611]"
49,18,26,40,10,45,"ENSMUSG00000114317","Gm49873","predicted gene, 49873 [Source:MGI Symbol;Acc:MGI:6270551]"
32,27,23,33,32,29,"ENSMUSG00000114321","Gm8971","predicted gene 8971 [Source:MGI Symbol;Acc:MGI:3648536]"
14,9,5,16,7,5,"ENSMUSG00000114326","Gm4938","predicted pseudogene 4938 [Source:MGI Symbol;Acc:MGI:3645099]"
6,2,16,10,0,3,"ENSMUSG00000114348","Gm41031","predicted gene, 41031 [Source:MGI Symbol;Acc:MGI:5623916]"
79,50,60,121,85,74,"ENSMUSG00000114349","Gm7591","predicted gene 7591 [Source:MGI Symbol;Acc:MGI:3644074]"
38,37,37,46,42,31,"ENSMUSG00000114354","Gm34961","predicted gene, 34961 [Source:MGI Symbol;Acc:MGI:5594120]"
38,26,32,52,82,63,"ENSMUSG00000114369","Gm41077","predicted gene, 41077 [Source:MGI Symbol;Acc:MGI:5623962]"
30,22,25,8,7,7,"ENSMUSG00000114380","Gm47942","predicted gene, 47942 [Source:MGI Symbol;Acc:MGI:6097208]"
10,8,12,5,1,7,"ENSMUSG00000114382","Gm4814","predicted gene 4814 [Source:MGI Symbol;Acc:MGI:3647983]"
15,10,15,20,14,12,"ENSMUSG00000114419","5430414B19Rik","RIKEN cDNA 5430414B19 gene [Source:MGI Symbol;Acc:MGI:1921096]"
54,127,70,16,12,18,"ENSMUSG00000114430","Gm40264","predicted gene, 40264 [Source:MGI Symbol;Acc:MGI:5623149]"
1,3,4,7,10,10,"ENSMUSG00000114438","Gm47827","predicted gene, 47827 [Source:MGI Symbol;Acc:MGI:6097022]"
18,25,9,23,29,17,"ENSMUSG00000114442","F630042J09Rik","RIKEN cDNA F630042J09 gene [Source:MGI Symbol;Acc:MGI:3642133]"
28,27,60,32,147,59,"ENSMUSG00000114448","C630044B11Rik","RIKEN cDNA C630044B11 gene [Source:MGI Symbol;Acc:MGI:1925962]"
102,68,62,78,50,53,"ENSMUSG00000114456","H2bc9","H2B clustered histone 9 [Source:MGI Symbol;Acc:MGI:2448387]"
19,12,5,5,3,5,"ENSMUSG00000114474","Gm34388","predicted gene, 34388 [Source:MGI Symbol;Acc:MGI:5593547]"
26,19,13,20,18,7,"ENSMUSG00000114488","Gm5802","predicted gene 5802 [Source:MGI Symbol;Acc:MGI:3643080]"
204,207,117,173,219,177,"ENSMUSG00000114493","Gm47071","predicted gene, 47071 [Source:MGI Symbol;Acc:MGI:6095789]"
42,53,31,53,25,34,"ENSMUSG00000114500","Gm8983","predicted gene 8983 [Source:MGI Symbol;Acc:MGI:3644468]"
7,4,4,19,7,25,"ENSMUSG00000114501","Gm48582","predicted gene, 48582 [Source:MGI Symbol;Acc:MGI:6098150]"
19,13,20,29,24,32,"ENSMUSG00000114515","Aldoa","aldolase A, fructose-bisphosphate [Source:MGI Symbol;Acc:MGI:87994]"
13,6,11,2,7,13,"ENSMUSG00000114524","Gm48357","predicted gene, 48357 [Source:MGI Symbol;Acc:MGI:6097824]"
11,5,4,13,4,5,"ENSMUSG00000114529","Gm4939","predicted gene 4939 [Source:MGI Symbol;Acc:MGI:3646780]"
293,282,295,333,255,235,"ENSMUSG00000114540","Gm6421","predicted pseudogene 6421 [Source:MGI Symbol;Acc:MGI:3647311]"
2419,2017,1777,3359,2968,2589,"ENSMUSG00000114547","Gm3226","predicted gene 3226 [Source:MGI Symbol;Acc:MGI:3804968]"
104,102,88,72,34,51,"ENSMUSG00000114551","Gm6035","predicted gene 6035 [Source:MGI Symbol;Acc:MGI:3643289]"
13,14,10,20,26,19,"ENSMUSG00000114554","5430425K12Rik","RIKEN cDNA 5430425K12 gene [Source:MGI Symbol;Acc:MGI:1918666]"
10,3,4,5,12,12,"ENSMUSG00000114571","Gm35595","predicted gene, 35595 [Source:MGI Symbol;Acc:MGI:5594754]"
130,89,64,106,156,93,"ENSMUSG00000114579","Gm4130","predicted gene 4130 [Source:MGI Symbol;Acc:MGI:3782306]"
13,5,5,11,18,14,"ENSMUSG00000114602","Gm49223","predicted gene, 49223 [Source:MGI Symbol;Acc:MGI:6118679]"
33,17,22,33,9,46,"ENSMUSG00000114619","Gm49141","predicted gene, 49141 [Source:MGI Symbol;Acc:MGI:6118553]"
16,8,4,19,8,18,"ENSMUSG00000114638","Gm31834","predicted gene, 31834 [Source:MGI Symbol;Acc:MGI:5590993]"
43,24,15,31,35,24,"ENSMUSG00000114642","Gm5461","predicted gene 5461 [Source:MGI Symbol;Acc:MGI:3646225]"
914,277,238,45,46,46,"ENSMUSG00000114646","Gm47888","predicted gene, 47888 [Source:MGI Symbol;Acc:MGI:6097118]"
10,2,10,16,1,4,"ENSMUSG00000114662","Gm31683","predicted gene, 31683 [Source:MGI Symbol;Acc:MGI:5590842]"
26,23,14,25,13,19,"ENSMUSG00000114687","Gm5452","predicted gene 5452 [Source:MGI Symbol;Acc:MGI:3645281]"
4,22,15,21,14,12,"ENSMUSG00000114693","Gm41177","predicted gene, 41177 [Source:MGI Symbol;Acc:MGI:5624062]"
17,18,13,22,26,22,"ENSMUSG00000114709","Gm47920","predicted gene, 47920 [Source:MGI Symbol;Acc:MGI:6097174]"
16,29,11,28,37,24,"ENSMUSG00000114733","Gm4815","predicted gene 4815 [Source:MGI Symbol;Acc:MGI:3643439]"
15,6,8,19,15,7,"ENSMUSG00000114737","Gm8483","predicted gene 8483 [Source:MGI Symbol;Acc:MGI:3644915]"
8,23,15,9,5,9,"ENSMUSG00000114738","Gm41041","predicted gene, 41041 [Source:MGI Symbol;Acc:MGI:5623926]"
15,7,17,16,8,2,"ENSMUSG00000114755","Galr3","galanin receptor 3 [Source:MGI Symbol;Acc:MGI:1329003]"
316,353,318,308,343,256,"ENSMUSG00000114759","Gm10257","predicted gene 10257 [Source:MGI Symbol;Acc:MGI:3644245]"
3,1,7,18,12,5,"ENSMUSG00000114765","Gm8514","predicted gene 8514 [Source:MGI Symbol;Acc:MGI:3648245]"
4,9,9,21,10,17,"ENSMUSG00000114771","Gm49064","predicted gene, 49064 [Source:MGI Symbol;Acc:MGI:6118443]"
5,18,17,28,11,31,"ENSMUSG00000114775","Gm33172","predicted gene, 33172 [Source:MGI Symbol;Acc:MGI:5592331]"
17,29,23,43,51,42,"ENSMUSG00000114780","AI197445","expressed sequence AI197445 [Source:MGI Symbol;Acc:MGI:2145191]"
10,9,5,3,14,15,"ENSMUSG00000114796","A930028N01Rik","RIKEN cDNA A930028N01 gene [Source:MGI Symbol;Acc:MGI:1925688]"
632,442,607,559,802,565,"ENSMUSG00000114797","Gm49336","predicted gene, 49336 [Source:MGI Symbol;Acc:MGI:6121524]"
33,4,9,21,23,32,"ENSMUSG00000114827","Gm46432","predicted gene, 46432 [Source:MGI Symbol;Acc:MGI:5826069]"
5,16,17,11,26,26,"ENSMUSG00000114835","Gm48194","predicted gene, 48194 [Source:MGI Symbol;Acc:MGI:6097578]"
7,5,3,16,16,5,"ENSMUSG00000114865","Gm29776","predicted gene, 29776 [Source:MGI Symbol;Acc:MGI:5588935]"
4,11,9,4,12,9,"ENSMUSG00000114869","Gm48876","predicted gene, 48876 [Source:MGI Symbol;Acc:MGI:6098626]"
7,8,21,11,34,9,"ENSMUSG00000114882","Gm48581","predicted gene, 48581 [Source:MGI Symbol;Acc:MGI:6098148]"
6,7,5,6,18,14,"ENSMUSG00000114891","Gm47272","predicted gene, 47272 [Source:MGI Symbol;Acc:MGI:6096111]"
